Source,Target,Weight
YouTuber,cabrón,7
YouTuber,cabón,1
YouTuber,cachete,1
YouTuber,cacho,4
YouTuber,caché,1
YouTuber,caillou,2
YouTuber,caitlyn,2
YouTuber,calamardo,10
YouTuber,calderilla,1
YouTuber,calero,1
YouTuber,calitos,3
YouTuber,callux,2
YouTuber,camarero,1
YouTuber,camatte,1
YouTuber,camavinga,6
YouTuber,campanilla,1
YouTuber,canales,1
YouTuber,cancelo,1
YouTuber,canelo,19
YouTuber,canelo álvarez,1
YouTuber,cannavaro,5
YouTuber,canserbero,1
YouTuber,canta,1
YouTuber,cantan,3
YouTuber,canturrea,9
YouTuber,capelettini,2
YouTuber,capi,4
YouTuber,capitán,2
YouTuber,capitán garfio,2
YouTuber,capitán zapato,2
YouTuber,capón,1
YouTuber,car,1
YouTuber,car chef,1
YouTuber,caramés,1
YouTuber,carballo,1
YouTuber,carche,4
YouTuber,carchel,3
YouTuber,carcher,2
YouTuber,carchet,1
YouTuber,carchhed,1
YouTuber,carchi,1
YouTuber,carché,4
YouTuber,carl,16
YouTuber,carl forster,1
YouTuber,carla,1
YouTuber,carletto,2
YouTuber,carlitos,33
YouTuber,carlitos baldosa,1
YouTuber,carlitos sobera,1
YouTuber,carlo ancelotti,2
YouTuber,carlomagno,1
YouTuber,carlos,38
YouTuber,carlos alcaraz,1
YouTuber,carlos arguiñano,1
YouTuber,carlos carmen,2
YouTuber,carlos castro,1
YouTuber,carlos josé rivero alfaro,1
YouTuber,carlos martínez,1
YouTuber,carlos naval,1
YouTuber,carlos pichilingue,1
YouTuber,carlos sainz,3
YouTuber,carlos sainz jr,1
YouTuber,carlos sobera,1
YouTuber,carlos soler,4
YouTuber,carlos vives,1
YouTuber,carlosr,1
YouTuber,carmen,5
YouTuber,caro,2
YouTuber,carol,4
YouTuber,carola,365
YouTuber,carola comanche,2
YouTuber,carola elvis,1
YouTuber,carola josé luís álvarez lópez,1
YouTuber,carola río bobo,1
YouTuber,carolak soccer,1
YouTuber,carolas,2
YouTuber,carole copeland,1
YouTuber,caroline,2
YouTuber,caroooola,2
YouTuber,carrasco,5
YouTuber,carraspea,18
YouTuber,carre,2
YouTuber,carrera,2
YouTuber,carrey carrera,1
YouTuber,cartel,1
YouTuber,carter,1
YouTuber,cartes,1
YouTuber,carvajal,11
YouTuber,carvalho,4
YouTuber,casemiro,16
YouTuber,casillas,21
YouTuber,casio,1
YouTuber,casper,1
YouTuber,caste,1
YouTuber,catarino,2
YouTuber,catcher,1
YouTuber,cazorla,1
YouTuber,cazzu,2
YouTuber,cañizares,1
YouTuber,ceballos,1
YouTuber,celia,3
YouTuber,cell,2
YouTuber,central,2
YouTuber,cesc,1
YouTuber,cesc fàbregas,3
YouTuber,chache,1
YouTuber,chagres,1
YouTuber,chalés,1
YouTuber,champi,3
YouTuber,champions,1
YouTuber,chandler,11
YouTuber,changasaki,2
YouTuber,chao,2
YouTuber,chapo guzmán,1
YouTuber,chapó,2
YouTuber,charizard,1
YouTuber,charlando,3
YouTuber,charles de gaulle,1
YouTuber,charlie,2
YouTuber,charlie puth,1
YouTuber,charlotte henderson,1
YouTuber,chat,1
YouTuber,chaval,1
YouTuber,che guevara,2
YouTuber,cheche,1
YouTuber,checo pérez,2
YouTuber,chencho,1
YouTuber,chencho corleone,1
YouTuber,cherry,1
YouTuber,cheryl moss,2
YouTuber,chicharito,68
YouTuber,chicharito hernández,4
YouTuber,chichero,1
YouTuber,chicote,3
YouTuber,chiesa,1
YouTuber,chiguau,1
YouTuber,chillido,1
YouTuber,chiqui,1
YouTuber,chocquibtown,1
YouTuber,cholo,2
YouTuber,chorizo,1
YouTuber,chris,16
YouTuber,chris hemsworth,1
YouTuber,chris henstruz,1
YouTuber,chris henswur,1
YouTuber,chris jericho,1
YouTuber,chrismd,1
YouTuber,christensen,2
YouTuber,christian,3
YouTuber,christian bale,1
YouTuber,christian dior,1
YouTuber,christina,7
YouTuber,christine,3
YouTuber,chucho,1
YouTuber,chucky lozano,1
YouTuber,chuletón,1
YouTuber,chulu,1
YouTuber,chungenrique,2
YouTuber,chunkz,3
YouTuber,churro,2
YouTuber,churu,3
YouTuber,chut,1
YouTuber,chute,1
YouTuber,chuty,1
YouTuber,chávez,3
YouTuber,chícharo,9
YouTuber,chícharo hernández,1
YouTuber,chícharoooo,1
YouTuber,ciche,6
YouTuber,cichero,40
YouTuber,cicheroooo,1
YouTuber,cicheroooooo,1
YouTuber,cicinho,1
YouTuber,cipote32,1
YouTuber,ciro,12
YouTuber,ciro lópez,4
YouTuber,cj,4
YouTuber,clara,4
YouTuber,clara giambattista juan bautista,1
YouTuber,claren,2
YouTuber,clarify,1
YouTuber,clark,8
YouTuber,clarksacer,1
YouTuber,claudia,6
YouTuber,claudia serrano,1
YouTuber,claudio bravo,2
YouTuber,cleverley,1
YouTuber,clément,2
YouTuber,clément dumont,1
YouTuber,clíver,2
YouTuber,cobra,10
YouTuber,coco chanel,1
YouTuber,cody gakpo,1
YouTuber,coin,1
YouTuber,col,1
YouTuber,colby,1
YouTuber,colombinas,1
YouTuber,colón,2
YouTuber,comanche,57
YouTuber,comanche comanche comanche,1
YouTuber,combacho,1
YouTuber,company,1
YouTuber,compañero,1
YouTuber,compañía,1
YouTuber,conan,1
YouTuber,conchatumadre,1
YouTuber,conde,2
YouTuber,contreras,5
YouTuber,coras,1
YouTuber,coreano,1
YouTuber,corominas,4
YouTuber,corona,1
YouTuber,correa,1
YouTuber,cortés,3
YouTuber,corvo,1
YouTuber,corónate,1
YouTuber,coscu,48
YouTuber,cosgrove,3
YouTuber,cosmos,1
YouTuber,courtois,67
YouTuber,cr7,5
YouTuber,creever patrick,1
YouTuber,cris,11
YouTuber,cristian,6
YouTuber,cristian ubón,3
YouTuber,cristiano karim,1
YouTuber,cristiano ronaldo,80
YouTuber,cristiano ronaldo dos santos aveiro,2
YouTuber,cristianomisterchampions,1
YouTuber,cristina,59
YouTuber,cristina cristinini,1
YouTuber,cristina gutiérrez,3
YouTuber,cristina lópez christina,1
YouTuber,cristinini,109
YouTuber,cristo,2
YouTuber,cristo ronaldo,1
YouTuber,cristóbal,5
YouTuber,cristóbal colón,2
YouTuber,cristóbal lorente,1
YouTuber,cristóbal lorente martín irás expósito,1
YouTuber,cristóbal soria,13
YouTuber,cruyff,2
YouTuber,cuacuavakanaka,1
YouTuber,cuacuavakanakachaka,7
YouTuber,cubridle,1
YouTuber,cuchá,1
YouTuber,cuco,1
YouTuber,cuervo,41
YouTuber,cuidao,1
YouTuber,culero,1
YouTuber,culers,1
YouTuber,culto a,1
YouTuber,cumbia,1
YouTuber,cumbiote,1
YouTuber,cupra,1
YouTuber,cura,3
YouTuber,curo,2
YouTuber,currante,1
YouTuber,curreras,1
YouTuber,cusco,1
YouTuber,cámara-grefg,1
YouTuber,cámaras,2
YouTuber,cánovas,1
YouTuber,cárter,1
YouTuber,cázalo,1
YouTuber,césar,5
YouTuber,césar amarís bella,1
YouTuber,césar córdoba,3
YouTuber,césar córdova,1
YouTuber,córner,4
YouTuber,d3stri,14
YouTuber,daddy yankee,19
YouTuber,dakavakachakama,6
YouTuber,dakiti,1
YouTuber,dala,1
YouTuber,dale,44
YouTuber,dale cruise,1
YouTuber,dalái lama,1
YouTuber,damián,2
YouTuber,danel,1
YouTuber,danet,4
YouTuber,dani alves,5
YouTuber,dani carvajal,1
YouTuber,dani fuli,1
YouTuber,dani garcía,7
YouTuber,dani jenny,1
YouTuber,dani olmo,3
YouTuber,dani péreeeeez,1
YouTuber,dani pérez,17
YouTuber,dani zen,1
YouTuber,daniel,55
YouTuber,daniel garcía,1
YouTuber,daniel radcliffe,1
YouTuber,daniele alessandrini,1
YouTuber,danielle facebook,1
YouTuber,danirep,6
YouTuber,danisexo,1
YouTuber,danny's,1
YouTuber,dany,1
YouTuber,darell,1
YouTuber,darizard,1
YouTuber,david,80
YouTuber,david alaba,3
YouTuber,david alba,2
YouTuber,david beckham,5
YouTuber,david bisbal,1
YouTuber,david bowie,3
YouTuber,david bustamante,26
YouTuber,david bustamante-míster jägger,1
YouTuber,david carbó,1
YouTuber,david cánovas,3
YouTuber,david de gea,1
YouTuber,david dobrik,1
YouTuber,david guetta,1
YouTuber,david hasselhoff,1
YouTuber,david lópez,81
YouTuber,david ospina,1
YouTuber,david sabater,1
YouTuber,david segovia,1
YouTuber,david villa,2
YouTuber,daviiid,1
YouTuber,daviiiid,1
YouTuber,dazn,1
YouTuber,de,2
YouTuber,de bruyne,3
YouTuber,de jong,2
YouTuber,de la ghetto,1
YouTuber,de la rosa,7
YouTuber,de la villa,3
YouTuber,de lionel,1
YouTuber,de nil,1
YouTuber,de pol,2
YouTuber,de tagore,1
YouTuber,deargia,1
YouTuber,deivid,7
YouTuber,deivid cánovas,2
YouTuber,dejó,2
YouTuber,delaossa,5
YouTuber,dembow,1
YouTuber,dembélé,17
YouTuber,demir,2
YouTuber,denil,1
YouTuber,denil garcía,1
YouTuber,depay,1
YouTuber,deqi,1
YouTuber,deqiuv,8
YouTuber,dequiuv,1
YouTuber,deraj,6
YouTuber,deretics,1
YouTuber,deschamps,1
YouTuber,dess,4
YouTuber,deus,4
YouTuber,di maría,1
YouTuber,diana,2
YouTuber,dibise,1
YouTuber,dibu,25
YouTuber,dibu martínez,8
YouTuber,dice,1
YouTuber,didac ribot,1
YouTuber,diego,6
YouTuber,diego armando,3
YouTuber,diego armando maradona,6
YouTuber,diego de,1
YouTuber,diego maradona,1
YouTuber,diego milito,1
YouTuber,diego sniper,1
YouTuber,diego under,1
YouTuber,diglett,2
YouTuber,dinos,1
YouTuber,dios,25
YouTuber,dios santo,1
YouTuber,direbot,2
YouTuber,discursito,1
YouTuber,disney,1
YouTuber,dj,12
YouTuber,dj mario adri,1
YouTuber,dj nelson,1
YouTuber,dj tiësto,1
YouTuber,djaltuura,1
YouTuber,djlloros,1
YouTuber,djmario,320
YouTuber,djpaloos,1
YouTuber,djpalos,3
YouTuber,dobby,2
YouTuber,doblado,1
YouTuber,docker,1
YouTuber,doctor dolittle,1
YouTuber,doctor strange,1
YouTuber,dodorexy,2
YouTuber,doki,3
YouTuber,domenico,2
YouTuber,dominic toretto,1
YouTuber,dominus,1
YouTuber,don,4
YouTuber,don antonio,1
YouTuber,don fernando alonso,1
YouTuber,don gabrieeeel,1
YouTuber,don gabriel,2
YouTuber,don gabriel cichero,1
YouTuber,don gary de la llaneza,1
YouTuber,don ibai,3
YouTuber,don ibai llanos,2
YouTuber,don ibai llanos garatea,2
YouTuber,don iker,1
YouTuber,don jaime,1
YouTuber,don javi espinosa,1
YouTuber,don javier,1
YouTuber,don javier hernández,1
YouTuber,don josé segovia,1
YouTuber,don juan sebastián guarnizo,1
YouTuber,don lionel andrés messi,1
YouTuber,don omar,9
YouTuber,don quijote,1
YouTuber,don quijote de la mancha,1
YouTuber,don sergio ferra,1
YouTuber,donald,1
YouTuber,donald trump,1
YouTuber,donato,14
YouTuber,donda,3
YouTuber,dongurizu,1
YouTuber,donkey kong,1
YouTuber,donnarumma,9
YouTuber,donny bai,1
YouTuber,dončić,4
YouTuber,dorado,1
YouTuber,doraemon,1
YouTuber,dorsal,1
YouTuber,dracukeo,1
YouTuber,dragonite,1
YouTuber,dragón,1
YouTuber,drake,9
YouTuber,drako,2
YouTuber,draven,1
YouTuber,dream,12
YouTuber,drácula,2
YouTuber,dua lipa,1
YouTuber,dualrevolver,1
YouTuber,dubai llanos,1
YouTuber,dubai llanos garatea,1
YouTuber,duch,1
YouTuber,duendes,1
YouTuber,duki,39
YouTuber,duki xokas,1
YouTuber,duko,13
YouTuber,dumfries,1
YouTuber,duran,1
YouTuber,dustin,1
YouTuber,dyamo,1
YouTuber,dybala,4
YouTuber,dylan c.,6
YouTuber,dynamo,2
YouTuber,dásela,3
YouTuber,díaz,2
YouTuber,ebay,3
YouTuber,ed sheeran,4
YouTuber,eden hazard,1
YouTuber,edgar,6
YouTuber,edgar edgar álvaro edgar,1
YouTuber,edgar álvaro,8
YouTuber,edu,2
YouTuber,eduardo,10
YouTuber,eduardo camavinga,1
YouTuber,edurne,10
YouTuber,egoland,2
