Source,Target,Weight
YouTuber,Jeffrey,1
YouTuber,Jeffrey Starr,1
YouTuber,Kardashians,3
YouTuber,Jeffery,2
YouTuber,Buzz Lightyear,1
YouTuber,Kourtney,1
YouTuber,Susan,2
YouTuber,Cody,11
YouTuber,Noel,1
YouTuber,Kelsey,7
YouTuber,Vincent de Paul,1
YouTuber,Jesus Christ Himself,1
YouTuber,I,1
YouTuber,Grandpa,2
YouTuber,My Emma,1
YouTuber,Satan,3
YouTuber,Freelee,1
YouTuber,Fergalicious,1
YouTuber,Animoto,1
YouTuber,Ken,1
YouTuber,Eric,1
YouTuber,Matilda,1
YouTuber,Josh,3
YouTuber,E,1
YouTuber,Niels Niels of Steel,1
YouTuber,Marlon Bush,1
YouTuber,Marla,8
YouTuber,Barrington,1
YouTuber,Chamberlin,1
YouTuber,Wyatt,1
YouTuber,Anna,1
YouTuber,Nick,2
YouTuber,Lucas,1
YouTuber,Drew,1
YouTuber,Enya,1
YouTuber,Drake,1
YouTuber,Jarrod,1
YouTuber,Oprah,1
YouTuber,enya,5
YouTuber,drew,3
YouTuber,jake paulers,1
YouTuber,Marla Catherine,2
YouTuber,summer McKean,1
YouTuber,Jonathan Krab 360,1
YouTuber,Jonathan,1
YouTuber,Broderick,1
YouTuber,Thomas Emma,1
YouTuber,Chrissy,1
YouTuber,Gurjit,1
YouTuber,Dylan Jordan,1
YouTuber,Gary,1
YouTuber,michelangelo,1
YouTuber,Kip,1
YouTuber,Pam,3
YouTuber,Cee Lo Green,1
YouTuber,Wemma,1
YouTuber,Whitney  Houston,1
YouTuber,Guy Fieri,4
YouTuber,Kylie,2
YouTuber,Vanessa Hudgens,2
YouTuber,selena,1
YouTuber,Tiger Woods,1
YouTuber,Ethan Dolan,1
YouTuber,grayson dolan,1
YouTuber,Jack,2
YouTuber,Hoe,1
YouTuber,BAE,2
YouTuber,Bigfoot,9
YouTuber,Biggie,2
YouTuber,Rudolph,1
YouTuber,Oh God,1
YouTuber,Emmas,1
YouTuber,Judas,1
YouTuber,Britta,1
YouTuber,Elon Musk,1
YouTuber,Parker,1
YouTuber,Emma Chambie,3
YouTuber,Billy Eilish,2
YouTuber,Barla Catherine,1
YouTuber,Walters,1
YouTuber,Tompa,1
YouTuber,Brenda,1
YouTuber,Lord,3
YouTuber,Bon Jovi,1
YouTuber,Enema,1
YouTuber,Miss,1
YouTuber,Beyoncé,1
YouTuber,dolan,1
YouTuber,Sant,1
YouTuber,JLo,1
YouTuber,Jay-Z.,2
YouTuber,Jay-Z,1
YouTuber,Laura Mercier,1
YouTuber,James Charles Stan,1
YouTuber,Momma Chamberlain,1
YouTuber,Debbie,1
YouTuber,Heffley,1
YouTuber,Frannie,1
YouTuber,Pauly D.,1
YouTuber,Vinny,1
YouTuber,Cody Ko,1
YouTuber,lil pump,4
YouTuber,lil xan,1
YouTuber,jazzy Gazi Garcia,1
YouTuber,lil moop,1
YouTuber,Mami Moop,1
YouTuber,Popo,1
YouTuber,Holmes,1
YouTuber,sweet,1
YouTuber,William Sonoma,1
YouTuber,Martha Stewart,1
YouTuber,Judy Odom,1
YouTuber,Susie,1
YouTuber,Lexie,3
YouTuber,Sandra,5
YouTuber,Rachael Ray,1
YouTuber,Gordon,1
YouTuber,Nicole,2
YouTuber,Lydia,3
YouTuber,andrea andrea andrea,1
YouTuber,Bae,1
YouTuber,Henry Lynn,1
YouTuber,Ellen,5
YouTuber,Sylvie,2
YouTuber,Polina,1
YouTuber,Bobby,1
YouTuber,Grace,6
YouTuber,Jay thieves,1
YouTuber,Juna,1
YouTuber,Frelee the banana girl,1
YouTuber,Michael Buble,2
YouTuber,Sunny D,1
YouTuber,Lady Gaga,2
YouTuber,Lady gaga,1
YouTuber,Cole Sprouse,5
YouTuber,Jake,1
YouTuber,Logan,1
YouTuber,Giddens,1
YouTuber,Rose,1
YouTuber,Flat Stanley,1
YouTuber,Chris Brown,1
YouTuber,JK,1
YouTuber,Melis,1
YouTuber,Annie,1
YouTuber,EmmaChambie,1
YouTuber,Jughead,1
YouTuber,Kailyn,2
YouTuber,Dolan,1
YouTuber,Keira,3
YouTuber,Blanks,1
YouTuber,Slyly,1
YouTuber,slash crush,1
YouTuber,christopher,1
YouTuber,Postman,2
YouTuber,Good Marni,1
YouTuber,Eber,1
YouTuber,Mother Nature,1
YouTuber,Mario Badescu,1
YouTuber,Mario,1
YouTuber,Kody,1
YouTuber,Amelia,2
YouTuber,Rowan,1
YouTuber,Sophia,1
YouTuber,pin,1
